,name,score
939,Images/water_body_7310.jpg,0.3211300926620648
1975,Images/water_body_7881.jpg,0.3917574842436975
2304,Images/water_body_8312.jpg,0.5529576674419768
2050,Images/water_body_7090.jpg,0.2557738720488195
1683,Images/water_body_2286.jpg,0.3500940219837935
2337,Images/water_body_7517.jpg,0.150687618797519
1529,Images/water_body_7698.jpg,0.0315517613295318
1402,Images/water_body_115.jpg,0.2551455738545418
187,Images/water_body_72.jpg,0.4114580988645458
385,Images/water_body_2560.jpg,0.1919588147759103
2124,Images/water_body_1429.jpg,0.0215519801670668
2549,Images/water_body_1203.jpg,0.3399784132402961
2138,Images/water_body_7708.jpg,0.1815208114495798
1800,Images/water_body_2564.jpg,0.3882935205332132
877,Images/water_body_1770.jpg,0.6403111244497799
865,Images/water_body_7722.jpg,0.4637699611094438
1443,Images/water_body_8009.jpg,0.8968614789665866
557,Images/water_body_8666.jpg,1.0
492,Images/water_body_1707.jpg,0.0201866684173669
1299,Images/water_body_8162.jpg,0.2058700042517006
1600,Images/water_body_1339.jpg,0.1823100333883553
100,Images/water_body_7486.jpg,0.4613836159463785
354,Images/water_body_7875.jpg,0.199915200455182
1791,Images/water_body_1703.jpg,0.0978962678821528
2539,Images/water_body_1243.jpg,0.2054876638155262
2809,Images/water_body_1018.jpg,0.1190658294567827
177,Images/water_body_7703.jpg,0.2177479585584233
1634,Images/water_body_7781.jpg,0.0359199929971988
1661,Images/water_body_7565.jpg,0.0329281712685074
972,Images/water_body_8043.jpg,0.2814353084983994
1054,Images/water_body_8246.jpg,0.1765387404961984
2165,Images/water_body_1471.jpg,0.135812918917567
646,Images/water_body_7255.jpg,0.2005642100590236
190,Images/water_body_7376.jpg,0.1732675882853141
979,Images/water_body_8379.jpg,0.2901179221688675
871,Images/water_body_8111.jpg,0.2135107167867146
490,Images/water_body_984.jpg,0.3617991727941176
2446,Images/water_body_2291.jpg,0.0942165147308923
1464,Images/water_body_1583.jpg,0.5761762517507003
181,Images/water_body_7570.jpg,0.5198570053021209
1344,Images/water_body_7607.jpg,0.0226793842537014
1234,Images/water_body_8414.jpg,0.5936706713935574
332,Images/water_body_794.jpg,0.0211590104791916
1737,Images/water_body_654.jpg,0.1749033207032813
1656,Images/water_body_738.jpg,0.4841760141556622
2641,Images/water_body_7728.jpg,0.4852423782012805
993,Images/water_body_8416.jpg,0.3121784651360544
1508,Images/water_body_2431.jpg,0.019711712810124
562,Images/water_body_8918.jpg,0.119906243747499
2569,Images/water_body_8874.jpg,0.5470880539715886
1830,Images/water_body_1533.jpg,0.4973804365496198
1022,Images/water_body_1258.jpg,0.660664969112645
2197,Images/water_body_1668.jpg,0.0576188287815126
899,Images/water_body_1590.jpg,0.4298098145508203
652,Images/water_body_2299.jpg,1.0
241,Images/water_body_1285.jpg,0.4595733605942377
616,Images/water_body_7181.jpg,0.2058582026560624
604,Images/water_body_12.jpg,0.2159956169967987
168,Images/water_body_8300.jpg,0.2953024959983993
1733,Images/water_body_1766.jpg,0.2705831551370548
2593,Images/water_body_8163.jpg,0.4327260591736694
1056,Images/water_body_8763.jpg,0.093672156362545
2246,Images/water_body_1813.jpg,0.4183603910314126
1371,Images/water_body_7180.jpg,0.1233015862595038
2209,Images/water_body_68.jpg,0.1904745491946778
873,Images/water_body_1355.jpg,0.2048241953031212
645,Images/water_body_848.jpg,0.1888379570578231
1540,Images/water_body_2554.jpg,0.439156131202481
2745,Images/water_body_7242.jpg,0.5401314432022809
1323,Images/water_body_1167.jpg,0.0829749868697479
26,Images/water_body_6374.jpg,0.7843241202731093
1305,Images/water_body_8848.jpg,0.525905831082433
1362,Images/water_body_8244.jpg,0.3083288784263705
1997,Images/water_body_7652.jpg,0.1258944984243697
129,Images/water_body_1233.jpg,0.1571745885854341
2129,Images/water_body_1044.jpg,0.4367950305122048
201,Images/water_body_7845.jpg,0.2273908782262905
1512,Images/water_body_717.jpg,0.2816188975590236
282,Images/water_body_672.jpg,0.2492432910664265
2551,Images/water_body_7391.jpg,0.2079208245798319
1220,Images/water_body_851.jpg,0.5013653899059624
758,Images/water_body_7212.jpg,0.5933394451530611
2738,Images/water_body_1393.jpg,0.2798192714585834
1461,Images/water_body_804.jpg,0.2398707920668267
2406,Images/water_body_894.jpg,0.6244798700730292
1879,Images/water_body_7287.jpg,0.4121751044167667
2505,Images/water_body_7502.jpg,0.0338911345788315
1354,Images/water_body_7588.jpg,0.0460801508103241
2223,Images/water_body_1607.jpg,1.0
916,Images/water_body_7327.jpg,0.242547487745098
2610,Images/water_body_751.jpg,0.2548734337484994
785,Images/water_body_8757.jpg,0.3560729760654261
126,Images/water_body_7276.jpg,0.3067713804271708
1650,Images/water_body_1207.jpg,0.094171887505002
978,Images/water_body_1723.jpg,0.1319591899259704
2135,Images/water_body_8328.jpg,0.3114969425270108
2580,Images/water_body_613.jpg,0.4884242759603841
2803,Images/water_body_1161.jpg,0.3839415453681472
843,Images/water_body_611.jpg,1.0
1620,Images/water_body_1585.jpg,0.4008435405412165
2710,Images/water_body_1266.jpg,0.177110531712685
1,Images/water_body_7719.jpg,0.0834744835434173
1294,Images/water_body_2258.jpg,0.0818129595588235
2726,Images/water_body_8177.jpg,0.1866190226090436
2183,Images/water_body_57.jpg,0.472376294267707
818,Images/water_body_1157.jpg,0.4902757196628651
1119,Images/water_body_8054.jpg,0.0427542110594237
1565,Images/water_body_669.jpg,0.1153158138255302
1489,Images/water_body_753.jpg,0.3270440988895558
925,Images/water_body_7628.jpg,0.7751772584033614
887,Images/water_body_8732.jpg,0.3313115871348539
1482,Images/water_body_7741.jpg,0.019789243822529
1061,Images/water_body_1119.jpg,0.1729638730492197
2076,Images/water_body_816.jpg,0.4389496423569428
1319,Images/water_body_7579.jpg,0.3169087166116446
504,Images/water_body_7824.jpg,0.2302208383353341
2433,Images/water_body_7047.jpg,0.1560184229941977
2652,Images/water_body_8068.jpg,0.5910232061574631
469,Images/water_body_2268.jpg,0.0872063669217687
1107,Images/water_body_1629.jpg,0.3654288277811124
1066,Images/water_body_7884.jpg,0.0200455182072829
1940,Images/water_body_8780.jpg,0.3336658882302921
1139,Images/water_body_8314.jpg,0.4190826330532213
2075,Images/water_body_7094.jpg,0.1656683767256903
1126,Images/water_body_1053.jpg,0.3364509084883954
967,Images/water_body_659.jpg,0.457484868947579
525,Images/water_body_8609.jpg,0.0778952987444978
1748,Images/water_body_997.jpg,0.2191320278111244
346,Images/water_body_1181.jpg,0.4646240527460984
2606,Images/water_body_8759.jpg,0.4719977834883953
1096,Images/water_body_1661.jpg,1.0
1517,Images/water_body_7539.jpg,0.2245153530162064
194,Images/water_body_8025.jpg,0.2616953031212485
1575,Images/water_body_756.jpg,0.2533771321028411
1595,Images/water_body_8698.jpg,0.2339173950830332
1682,Images/water_body_1704.jpg,0.0369511867246898
602,Images/water_body_2556.jpg,0.1535780718537415
259,Images/water_body_7348.jpg,0.0657417654561824
2383,Images/water_body_8572.jpg,0.5647254214185674
200,Images/water_body_7318.jpg,0.1324896364795918
1198,Images/water_body_8595.jpg,0.3194640356142457
170,Images/water_body_7245.jpg,0.8103552358443377
2567,Images/water_body_1579.jpg,0.4010817608293317
1664,Images/water_body_7512.jpg,0.1711930084533813
1636,Images/water_body_1359.jpg,0.4466814069377751
2331,Images/water_body_7780.jpg,0.247437568777511
39,Images/water_body_7993.jpg,0.4588318139755902
2654,Images/water_body_699.jpg,0.3408470419417767
874,Images/water_body_8034.jpg,0.1623617415716286
1097,Images/water_body_8632.jpg,0.0840689400760304
2242,Images/water_body_774.jpg,0.4275224933723489
2494,Images/water_body_8490.jpg,0.0459267300670268
1284,Images/water_body_8020.jpg,0.5475917710834334
1854,Images/water_body_7598.jpg,0.0355724320978391
1213,Images/water_body_760.jpg,0.2814626631902761
1681,Images/water_body_2171.jpg,0.1097445228091236
139,Images/water_body_7076.jpg,0.111680218962585
1526,Images/water_body_2390.jpg,0.2836150085034014
2821,Images/water_body_7427.jpg,0.1442135447929171
1211,Images/water_body_1003.jpg,0.592476287389956
2034,Images/water_body_1252.jpg,0.3866031568877551
389,Images/water_body_1667.jpg,0.0455363395358143
440,Images/water_body_7763.jpg,0.6984371873749501
1249,Images/water_body_7523.jpg,0.1071638811774709
2419,Images/water_body_7277.jpg,0.019915075405162
797,Images/water_body_7509.jpg,0.2485935780562224
809,Images/water_body_7482.jpg,0.0194914684623849
6,Images/water_body_7716.jpg,0.3208500587735094
1387,Images/water_body_646.jpg,0.4876753044967987
2371,Images/water_body_8510.jpg,0.3217644870448179
2472,Images/water_body_7286.jpg,0.3297001613145258
1021,Images/water_body_8616.jpg,0.6308939200680271
1803,Images/water_body_883.jpg,0.6552631208733494
1501,Images/water_body_2525.jpg,0.262913993722489
1330,Images/water_body_7701.jpg,0.0934973989595838
327,Images/water_body_1652.jpg,0.5219169699129652
947,Images/water_body_615.jpg,0.3698876425570228
2597,Images/water_body_1772.jpg,0.5928608162014807
1935,Images/water_body_1069.jpg,0.3304964173169267
1995,Images/water_body_1831.jpg,0.6362267563275311
2111,Images/water_body_2216.jpg,0.410539450155062
2016,Images/water_body_15.jpg,1.0
421,Images/water_body_1508.jpg,0.8298542073079233
408,Images/water_body_7430.jpg,0.5692541078931572
247,Images/water_body_7066.jpg,0.1167204381752701
180,Images/water_body_653.jpg,0.104711493972589
2489,Images/water_body_7882.jpg,0.8568926789465786
245,Images/water_body_913.jpg,0.3904271083433373
184,Images/water_body_2235.jpg,0.1528059661364545
2631,Images/water_body_8156.jpg,0.3092966092687075
2560,Images/water_body_1365.jpg,0.3709939444527811
239,Images/water_body_190.jpg,0.2619279743147259
2264,Images/water_body_2309.jpg,0.2954202774859943
1937,Images/water_body_2464.jpg,0.2502641681672669
1416,Images/water_body_2412.jpg,0.1763726584383753
834,Images/water_body_2475.jpg,0.315265950130052
2320,Images/water_body_6400.jpg,0.4932841105192077
793,Images/water_body_8507.jpg,0.3160055428421368
2836,Images/water_body_7307.jpg,0.1412787771358543
1821,Images/water_body_1398.jpg,0.8722566370298119
1851,Images/water_body_21.jpg,0.4964978960334134
2363,Images/water_body_2387.jpg,0.2701986263255302
1669,Images/water_body_7475.jpg,0.099625944127651
2207,Images/water_body_732.jpg,0.5951623618197278
33,Images/water_body_2404.jpg,0.0512600352641056
2538,Images/water_body_2443.jpg,0.0587635835584233
1121,Images/water_body_2513.jpg,0.0974175607743097
565,Images/water_body_8771.jpg,0.5133794924219688
2640,Images/water_body_707.jpg,0.2473801239245698
718,Images/water_body_2206.jpg,0.1398051408063225
2042,Images/water_body_7272.jpg,0.3061224489795918
1226,Images/water_body_8201.jpg,0.2617054634353741
2546,Images/water_body_7726.jpg,0.75757693702481
1373,Images/water_body_2202.jpg,0.3839790603741496
2399,Images/water_body_8242.jpg,0.0428332270408163
617,Images/water_body_8794.jpg,0.0819595025510204
38,Images/water_body_7688.jpg,0.5048449848689476
710,Images/water_body_8001.jpg,0.3539887048569428
2306,Images/water_body_8606.jpg,0.280853044342737
1195,Images/water_body_1219.jpg,0.4746550182573029
46,Images/water_body_8888.jpg,0.2688386292016806
986,Images/water_body_8788.jpg,0.1131188412865146
2004,Images/water_body_1755.jpg,0.3450400472689076
2592,Images/water_body_7604.jpg,0.5572882277911164
1434,Images/water_body_46.jpg,0.5867726778211284
772,Images/water_body_2541.jpg,0.1345895389405762
656,Images/water_body_690.jpg,0.1116521608643457
243,Images/water_body_686.jpg,0.4029287496248499
2542,Images/water_body_7789.jpg,0.0342004770658263
2318,Images/water_body_8266.jpg,0.3782868616196478
1118,Images/water_body_1124.jpg,0.163523299944978
551,Images/water_body_8633.jpg,0.2203275841586634
257,Images/water_body_8523.jpg,0.2538099614845938
2634,Images/water_body_7969.jpg,0.3162635366646658
1188,Images/water_body_1632.jpg,0.2913599033363345
1047,Images/water_body_1696.jpg,0.3502693264805922
376,Images/water_body_8730.jpg,0.330852888030212
766,Images/water_body_783.jpg,0.4549238445378151
1638,Images/water_body_8706.jpg,0.1059090042266906
2353,Images/water_body_42.jpg,0.5011066145208084
1122,Images/water_body_8770.jpg,0.3895523052971188
2722,Images/water_body_2365.jpg,0.4406160120298119
1429,Images/water_body_7962.jpg,0.5057732467987195
733,Images/water_body_716.jpg,0.4143630108293317
103,Images/water_body_696.jpg,0.8509037208633454
162,Images/water_body_8727.jpg,0.1864411389555822
2674,Images/water_body_7196.jpg,0.3157176933273309
337,Images/water_body_2505.jpg,0.0686216674169667
1447,Images/water_body_7620.jpg,0.1952547425220088
1959,Images/water_body_8088.jpg,0.6293625262605043
1207,Images/water_body_1406.jpg,0.0311217455732292
2707,Images/water_body_7086.jpg,0.4141202574779912
1293,Images/water_body_1084.jpg,0.428851462459984
1823,Images/water_body_1637.jpg,0.0942552020808323
1655,Images/water_body_2259.jpg,0.0837398240546218
445,Images/water_body_7876.jpg,0.3827690451180472
409,Images/water_body_1753.jpg,0.285266450330132
2671,Images/water_body_8533.jpg,0.4527785332883153
1811,Images/water_body_8546.jpg,0.0268295599489795
2490,Images/water_body_8677.jpg,0.3590427577280912
446,Images/water_body_7227.jpg,0.35945362520008
1817,Images/water_body_7920.jpg,0.3222758634703881
147,Images/water_body_1404.jpg,0.2028387917667067
1723,Images/water_body_1675.jpg,0.0992159363745498
1035,Images/water_body_7344.jpg,0.2245990583733493
649,Images/water_body_6424.jpg,0.140804837560024
2642,Images/water_body_1615.jpg,0.2103780574729891
1589,Images/water_body_2396.jpg,0.4430432329181673
23,Images/water_body_832.jpg,0.3700143338585434
1391,Images/water_body_8294.jpg,0.169196194102641
433,Images/water_body_8481.jpg,0.3125282925670268
894,Images/water_body_833.jpg,0.5449832276660664
1264,Images/water_body_7771.jpg,0.6086606517607043
1872,Images/water_body_8940.jpg,0.4746745573229292
998,Images/water_body_7320.jpg,0.1976045887104842
1160,Images/water_body_8944.jpg,0.0327187906412565
2019,Images/water_body_8639.jpg,0.219687718837535
1000,Images/water_body_987.jpg,0.5392168586184475
2417,Images/water_body_1064.jpg,0.3591508478391356
1407,Images/water_body_8861.jpg,0.0812881402561024
1083,Images/water_body_628.jpg,0.1540410695528211
330,Images/water_body_898.jpg,0.2911262942677071
273,Images/water_body_1250.jpg,0.3291638530412165
2677,Images/water_body_1125.jpg,0.2371686956032413
1455,Images/water_body_2227.jpg,0.2408035870598239
857,Images/water_body_887.jpg,0.3712648340586234
489,Images/water_body_8509.jpg,0.2584158663465386
2093,Images/water_body_1804.jpg,0.2736743134753902
2839,Images/water_body_8464.jpg,0.5813897433973589
154,Images/water_body_7758.jpg,0.428571506727691
1550,Images/water_body_186.jpg,0.5359997905412165
169,Images/water_body_7693.jpg,0.3830269607843137
2409,Images/water_body_8356.jpg,0.0262290072278911
2457,Images/water_body_7646.jpg,0.0210613151510604
496,Images/water_body_8450.jpg,0.4756909795168067
1199,Images/water_body_8479.jpg,0.1157769357743097
806,Images/water_body_1047.jpg,0.7735048706982793
296,Images/water_body_1043.jpg,0.5244625193827531
854,Images/water_body_8702.jpg,0.2826004620598239
1015,Images/water_body_1224.jpg,0.5001014468287315
1818,Images/water_body_7952.jpg,0.5398943171018408
1738,Images/water_body_2194.jpg,0.3376367734593837
186,Images/water_body_1713.jpg,0.3482054540566227
1745,Images/water_body_664.jpg,0.1578402454731892
1208,Images/water_body_7947.jpg,0.2920826142957183
2734,Images/water_body_8747.jpg,0.3709351709433773
2069,Images/water_body_1571.jpg,0.1724656268757503
985,Images/water_body_879.jpg,0.4026179221688675
1548,Images/water_body_2318.jpg,0.267015399909964
1224,Images/water_body_8811.jpg,0.0506947310174069
2116,Images/water_body_1688.jpg,0.2292549050870348
2583,Images/water_body_2538.jpg,0.1111148365596238
1173,Images/water_body_7040.jpg,0.1292235644257703
1053,Images/water_body_7055.jpg,0.1340192326930772
676,Images/water_body_637.jpg,0.0230896264755902
2570,Images/water_body_7271.jpg,0.4192720056772709
2823,Images/water_body_22.jpg,0.6151063550420168
443,Images/water_body_7061.jpg,0.1536083183273309
1853,Images/water_body_8932.jpg,0.4916117228141257
2311,Images/water_body_7907.jpg,0.1319956107442977
403,Images/water_body_6373.jpg,0.1157981161214485
127,Images/water_body_8552.jpg,0.1381279074129651
848,Images/water_body_1525.jpg,0.25156281262505
514,Images/water_body_2316.jpg,1.0
1608,Images/water_body_8846.jpg,0.2082779205432172
2089,Images/water_body_7384.jpg,0.0492885435424169
2531,Images/water_body_8425.jpg,0.5957855017006802
2575,Images/water_body_2482.jpg,0.3606096344787915
677,Images/water_body_1273.jpg,0.5443031118697479
1275,Images/water_body_7912.jpg,0.3088180584733894
1875,Images/water_body_1610.jpg,0.3587148922068827
2120,Images/water_body_2175.jpg,0.4627239958483393
1645,Images/water_body_7687.jpg,0.0211057860644257
192,Images/water_body_2314.jpg,0.0778072947929171
2002,Images/water_body_7051.jpg,0.2280179259203681
2035,Images/water_body_8571.jpg,0.4931646095938375
590,Images/water_body_159.jpg,0.3318739214435774
2661,Images/water_body_8845.jpg,0.1810271764955982
98,Images/water_body_7202.jpg,1.0
1308,Images/water_body_7819.jpg,0.4919852315926371
2054,Images/water_body_2315.jpg,0.0735720850840336
1009,Images/water_body_7966.jpg,0.1319756808973589
1598,Images/water_body_2242.jpg,0.1625327474739896
57,Images/water_body_5.jpg,0.2321301176720688
1566,Images/water_body_7167.jpg,0.6266404999499801
216,Images/water_body_1714.jpg,1.0
336,Images/water_body_8117.jpg,0.253866781087435
1616,Images/water_body_1586.jpg,0.1775693871298519
959,Images/water_body_8761.jpg,1.0
2237,Images/water_body_1847.jpg,0.1845226371798719
2026,Images/water_body_8856.jpg,0.5585755395908363
1957,Images/water_body_661.jpg,0.8014901273009204
2756,Images/water_body_1505.jpg,0.3555773872048819
2314,Images/water_body_7438.jpg,1.0
2243,Images/water_body_8285.jpg,0.4297939488295318
228,Images/water_body_976.jpg,0.6347632021558623
1415,Images/water_body_1742.jpg,0.1063240139805922
253,Images/water_body_8398.jpg,0.3968245892106842
1994,Images/water_body_1100.jpg,0.0466803127501
2329,Images/water_body_2490.jpg,1.0
2824,Images/water_body_1609.jpg,0.4384449092136854
1588,Images/water_body_914.jpg,0.2211192289415766
1287,Images/water_body_160.jpg,0.2649724733643457
1215,Images/water_body_7171.jpg,0.3207283694727891
1473,Images/water_body_1323.jpg,0.5230287427470989
2812,Images/water_body_7295.jpg,0.5603969712885154
456,Images/water_body_7566.jpg,0.1850821578631452
2265,Images/water_body_7285.jpg,0.113329394257703
2721,Images/water_body_7485.jpg,0.6503933604691877
780,Images/water_body_7439.jpg,0.164703068727491
1531,Images/water_body_2228.jpg,0.1346748855792316
86,Images/water_body_1489.jpg,0.4858583277060824
924,Images/water_body_2319.jpg,0.3206974977490996
1510,Images/water_body_7157.jpg,0.1893612132352941
817,Images/water_body_1815.jpg,0.3277734531312525
2746,Images/water_body_1433.jpg,0.1500661201980792
380,Images/water_body_7046.jpg,0.1938144789165666
1751,Images/water_body_8667.jpg,0.3339386535864345
294,Images/water_body_8367.jpg,0.2338796456082433
1178,Images/water_body_8090.jpg,0.2625192264405762
1306,Images/water_body_7753.jpg,0.0252690138555422
1696,Images/water_body_691.jpg,1.0
2751,Images/water_body_802.jpg,0.0608698948329331
2769,Images/water_body_759.jpg,0.6122628738995598
264,Images/water_body_8013.jpg,0.3513329550570228
634,Images/water_body_843.jpg,0.7529704069127651
1511,Images/water_body_69.jpg,0.2242146858743497
526,Images/water_body_1452.jpg,0.0219769157663065
886,Images/water_body_8672.jpg,0.1288788171518607
2357,Images/water_body_8014.jpg,0.0421532675570228
734,Images/water_body_7175.jpg,0.5170475221338535
2373,Images/water_body_8352.jpg,0.6058560142807122
387,Images/water_body_3.jpg,0.1981015062274909
1039,Images/water_body_8440.jpg,0.4015032575530212
1916,Images/water_body_1463.jpg,0.2835291929271709
1026,Images/water_body_1721.jpg,0.2574053058723489
1882,Images/water_body_2528.jpg,0.0636356886504601
1101,Images/water_body_1664.jpg,0.2051677702330932
1396,Images/water_body_7584.jpg,0.1428358843537415
1191,Images/water_body_1451.jpg,0.1529667335684273
981,Images/water_body_1190.jpg,0.5109504739395758
2605,Images/water_body_1695.jpg,0.3721452643557423
2794,Images/water_body_1425.jpg,0.1392824317226891
1749,Images/water_body_7694.jpg,0.2766662133603441
1158,Images/water_body_7273.jpg,0.6030455150810323
1460,Images/water_body_1030.jpg,0.488102350315126
2767,Images/water_body_8011.jpg,0.2607188187775109
878,Images/water_body_7948.jpg,0.0433619541566626
723,Images/water_body_7614.jpg,0.52785168755002
14,Images/water_body_8492.jpg,0.3949682216636654
816,Images/water_body_7778.jpg,0.2753180178321328
512,Images/water_body_2225.jpg,0.1353990033513405
2466,Images/water_body_2292.jpg,0.1714882828131252
2451,Images/water_body_886.jpg,0.6009192739595839
22,Images/water_body_2460.jpg,0.2979528530162065
1708,Images/water_body_2406.jpg,0.2117483712234894
59,Images/water_body_2567.jpg,0.5067275347639055
1150,Images/water_body_1057.jpg,0.1804971207232893
1232,Images/water_body_1702.jpg,0.2309685592987194
1653,Images/water_body_7537.jpg,0.2859423456882753
2461,Images/water_body_7420.jpg,0.0906945590736294
2509,Images/water_body_8033.jpg,0.3320056929021608
1777,Images/water_body_1848.jpg,0.7748311043167266
2330,Images/water_body_8474.jpg,0.0423374818677471
343,Images/water_body_2423.jpg,0.0846952843637455
1577,Images/water_body_2241.jpg,0.2566733724739896
2338,Images/water_body_7136.jpg,0.1689081882753101
563,Images/water_body_166.jpg,0.4273237419967987
601,Images/water_body_6369.jpg,0.2384513961834733
1688,Images/water_body_1435.jpg,0.2083924976240496
1165,Images/water_body_1516.jpg,0.1427702330932373
743,Images/water_body_8882.jpg,0.0906597795368147
2615,Images/water_body_720.jpg,0.6002994166416566
811,Images/water_body_44.jpg,0.4321661477090836
211,Images/water_body_7263.jpg,0.186884050495198
1523,Images/water_body_1277.jpg,0.4667212197378951
1351,Images/water_body_8265.jpg,0.1853893119747899
2492,Images/water_body_737.jpg,0.3560067777110844
2660,Images/water_body_7943.jpg,0.3296219268957583
2471,Images/water_body_1601.jpg,0.3654689219437775
869,Images/water_body_1613.jpg,0.5911777992446978
1435,Images/water_body_1174.jpg,0.5590936374549821
1070,Images/water_body_8236.jpg,0.2736862713835534
1545,Images/water_body_8125.jpg,0.4277813469137655
2820,Images/water_body_8869.jpg,0.272710724914966
2339,Images/water_body_8286.jpg,0.0967765231092437
1964,Images/water_body_1153.jpg,0.5933560924369748
2689,Images/water_body_1354.jpg,0.2484329669367747
2229,Images/water_body_8809.jpg,0.180085549844938
1905,Images/water_body_7275.jpg,0.1529833026960784
1556,Images/water_body_2234.jpg,0.3419252857392957
2099,Images/water_body_8558.jpg,0.2789593962585034
1048,Images/water_body_1371.jpg,1.0
1478,Images/water_body_986.jpg,0.1874681122448979
2380,Images/water_body_7379.jpg,0.1736876781962785
1521,Images/water_body_7818.jpg,0.594345394407763
856,Images/water_body_6406.jpg,0.5062238176520608
400,Images/water_body_1255.jpg,0.4389117365696278
281,Images/water_body_7562.jpg,0.1250504107893157
2257,Images/water_body_8679.jpg,1.0
633,Images/water_body_932.jpg,0.0909439557072829
1036,Images/water_body_670.jpg,0.1894040428671468
1437,Images/water_body_7415.jpg,0.2109008447128851
907,Images/water_body_1636.jpg,0.129187456232493
700,Images/water_body_7316.jpg,0.3941472682823129
174,Images/water_body_1750.jpg,0.1442843543667467
821,Images/water_body_1480.jpg,0.8140341292767107
1503,Images/water_body_2217.jpg,0.3389073598189276
2797,Images/water_body_1008.jpg,0.5670603397609043
1367,Images/water_body_7603.jpg,0.0424613595438175
2432,Images/water_body_1391.jpg,0.2095211522108843
1172,Images/water_body_7851.jpg,0.4986183535914366
2835,Images/water_body_8419.jpg,0.6153695071778711
2185,Images/water_body_7392.jpg,0.1686997455232092
2184,Images/water_body_8692.jpg,0.5452296543617448
1162,Images/water_body_7052.jpg,1.0
537,Images/water_body_1840.jpg,0.091602344062625
573,Images/water_body_1529.jpg,0.3550455338385354
1128,Images/water_body_1773.jpg,0.4107531293767507
334,Images/water_body_8754.jpg,0.7193281218737495
689,Images/water_body_7211.jpg,0.1178256458833533
2784,Images/water_body_1676.jpg,1.0
820,Images/water_body_2330.jpg,0.3585325536464586
2724,Images/water_body_6371.jpg,0.2333348964585834
165,Images/water_body_1663.jpg,0.1202540391156462
989,Images/water_body_8169.jpg,0.1531698616946778
605,Images/water_body_7949.jpg,0.0594901241746698
2390,Images/water_body_651.jpg,0.7476092780862345
2693,Images/water_body_1793.jpg,0.1102294824179671
15,Images/water_body_1488.jpg,0.5628646771208483
179,Images/water_body_8547.jpg,0.3876665509953982
302,Images/water_body_2533.jpg,0.0698714642106842
2422,Images/water_body_7412.jpg,0.1325561474589836
691,Images/water_body_915.jpg,0.4178232230392157
2232,Images/water_body_8704.jpg,0.124641731692677
2119,Images/water_body_2512.jpg,0.0370475533963585
320,Images/water_body_677.jpg,0.1495835834333733
2425,Images/water_body_665.jpg,1.0
462,Images/water_body_7306.jpg,0.3356625462685074
1746,Images/water_body_7545.jpg,0.4393579306722689
1245,Images/water_body_8344.jpg,0.1116280105792316
13,Images/water_body_8218.jpg,0.1859754839435774
2777,Images/water_body_7152.jpg,0.2602952118347338
1433,Images/water_body_2471.jpg,0.061039024984994
2303,Images/water_body_7210.jpg,0.3741849864945978
1724,Images/water_body_7351.jpg,0.249126056672669
858,Images/water_body_8925.jpg,0.3539941757953181
1046,Images/water_body_893.jpg,0.7283649397258903
942,Images/water_body_2508.jpg,0.1064676651910764
1953,Images/water_body_1717.jpg,0.2801004776910764
2508,Images/water_body_78.jpg,0.3800209927721088
70,Images/water_body_7266.jpg,0.2032653686474589
1276,Images/water_body_2253.jpg,0.1341137236144458
2443,Images/water_body_1303.jpg,0.1655961603391356
